Date,Rot,VH,Team,1st,2nd,Final,Open,Close,ML,2H,,,,
312,867,N,OregonState,38,37,75,140,136.5,340,72.5,,,,
312,868,N,Oregon,28,36,64,9,8,-410,7.5,,,,
312,869,N,Colorado,39,33,72,1.5,1.5,-125,72,,,,
312,870,N,USC,30,40,70,133,134,105,2,,,,
312,871,N,UCDavis,21,34,55,137.5,135,450,69.5,,,,
312,872,N,CalSantaBarb,33,38,71,10,10.5,-600,3,,,,
312,873,N,CalRiverside,28,33,61,124,125,105,2,,,,
312,874,N,CalIrvine,41,37,78,1.5,2,-125,71,,,,
312,875,N,Nevada,32,38,70,138.5,138.5,310,75,,,,
312,876,N,SanDiegoState,37,40,77,4.5,7.5,-370,3,,,,
312,877,N,ColoradoState,28,22,50,138,139,180,73,,,,
312,878,N,UtahState,32,30,62,4,4.5,-210,2,,,,
312,879,N,Iona,43,27,70,6,6,-250,70.5,,,,
312,880,N,Niagara,25,39,64,133,132.5,210,0.5,,,,
312,881,N,Fairfield,22,30,52,121.5,120.5,240,64,,,,
312,882,N,St.Peter's,24,23,47,6.5,6.5,-280,3.5,,,,
312,307401,N,TexasSouthern,36,37,84,2,2.5,-145,73.5,,,,
312,307402,N,JacksonState,32,41,81,133,136,125,0.5,,,,
312,307403,N,Grambling,31,32,63,135,135.5,230,71,,,,
312,307404,N,PrairieViewA&M,34,40,74,6,7,-270,4,,,,
312,307405,N,MorganState,27,55,82,4,4,-200,5,,,,
312,307406,N,CoppinState,36,25,61,154,157,175,81,,,,
312,307409,N,NorthwesternSt,36,40,76,154,154,375,82,,,,
312,307410,N,NichollsState,39,49,88,7.5,9,-450,5,,,,
312,307411,N,Lamar,29,42,71,132,134,750,72.5,,,,
312,307412,N,AbileneChristian,52,41,93,12.5,14,-1200,3,,,,
313,601,N,OhioState,26,42,68,146.5,142.5,195,74,,,,
313,602,N,Michigan,27,40,67,6.5,4.5,-230,2.5,,,,
313,603,N,Iowa,37,34,71,157.5,154,135,1,,,,
313,604,N,Illinois,45,37,82,2.5,3,-155,82.5,,,,
313,605,N,Tennessee,40,28,68,137.5,142,160,77,,,,
313,606,N,Alabama,31,42,73,2.5,3.5,-180,4,,,,
313,607,N,LSU,40,38,78,164,163,160,85.5,,,,
313,608,N,Arkansas,37,34,71,3,4,-180,3,,,,
313,609,N,Cincinnati,35,25,60,144.5,142,165,75.5,,,,
313,610,N,WichitaState,32,27,59,4,4,-185,4.5,,,,
313,611,N,MemphisU,29,45,74,133,134,260,70.5,,,,
313,612,N,HoustonU,41,35,76,7.5,7,-310,1,,,,
313,613,N,Iona,30,30,60,8,8,-400,2,,,,
313,614,N,Fairfield,18,33,51,132,129.5,330,67,,,,
313,615,N,OklahomaState,33,53,86,145,145.5,135,1.5,,,,
313,616,N,Texas,43,48,91,1.5,3,-155,77.5,,,,
313,617,N,UtahState,24,33,57,128.5,128,115,67,,,,
313,618,N,SanDiegoState,28,40,68,1,2.5,-135,0.5,,,,
313,619,N,Georgetown,36,37,73,144.5,143.5,350,73.5,,,,
313,620,N,Creighton,18,30,48,8,8,-420,8.5,,,,
313,621,N,Ohio,41,43,84,157.5,155.5,130,79.5,,,,
313,622,N,Buffalo,21,48,69,2,2.5,-150,5.5,,,,
313,623,N,MontanaState,24,31,55,149.5,148,275,77,,,,
313,624,N,E.Washington,38,27,65,7,7.5,-335,1,,,,
313,625,N,GeorgiaTech,31,49,80,150,145.5,170,76,,,,
313,626,N,FloridaState,30,45,75,4,5,-190,3.5,,,,
313,627,N,NorthTexas,34,14,61,128,124.5,105,67,,,,
313,628,N,WesternKentucky,23,25,57,pk,2,-125,4,,,,
313,629,N,NewMexicoState,26,30,56,1.5,2,-125,4,,,,
313,630,N,GrandCanyon,41,33,74,125.5,126,105,68,,,,
313,631,N,OregonState,33,37,70,133.5,132,325,70,,,,
313,632,N,Colorado,28,40,68,8.5,8.5,-390,7,,,,
313,633,N,CalIrvine,30,33,63,127,126.5,125,68,,,,
313,634,N,CalSantaBarb,31,48,79,3,2.5,-145,1,,,,
313,307501,V,UMassLowell,18,32,50,136,137,120,0.5,,,,
313,307502,H,Hartford,23,41,64,3,2,-140,69.5,,,,
313,307503,V,MorganState,30,33,63,145,144,125,0.5,,,,
313,307504,H,NorfolkSt,37,34,71,2,2.5,-145,76.5,,,,
313,307505,N,TexasSouthern,36,44,80,140.5,142.5,125,75.5,,,,
313,307506,N,PrairieViewA&M,28,33,61,1.5,3,-145,4,,,,
313,307507,N,AbileneChristian,36,43,79,6,7,-290,3,,,,
313,307508,N,NichollsState,31,14,45,143.5,146,245,77,,,,
314,651,N,VaCommonwealth,25,40,65,128,128.5,140,0.5,,,,
314,652,N,St.Bonaventure,32,42,74,2,3,-160,68.5,,,,
314,653,N,LSU,37,42,79,158,157,220,83,,,,
314,654,N,Alabama,40,40,80,5,5.5,-260,3,,,,
314,655,N,Cincinnati,27,27,54,138,135,650,71.5,,,,
314,656,N,HoustonU,41,50,91,13,13,-1000,4.5,,,,
314,657,N,OhioState,35,42,88,152,148.5,250,80,,,,
314,658,N,Illinois,40,37,91,5,6.5,-300,2.5,,,,
314,307521,V,LoyolaMaryland,33,39,72,148.5,148.5,450,79.5,,,,
314,307522,H,Colgate,38,47,85,10,10.5,-600,4.5,,,,
317,705,N,Toledo,38,28,66,155,5,-280,2,,,,
317,706,N,Richmond,32,44,76,2.5,151.5,240,80.5,,,,
317,707,N,WesternKentucky,38,31,69,125,125.5,110,68.5,,,,
317,708,N,SaintMarysCA,31,36,67,1.5,2,-130,3,,,,
318,711,N,NorfolkSt,36,18,54,136.5,133,150,71,,,,
318,712,N,AppalachianSt,20,33,53,1,3.5,-170,5.5,,,,
318,713,N,Drake,20,33,53,139.5,2,-145,1,,,,
318,714,N,WichitaState,21,31,52,2,140,125,72,,,,
318,715,N,MountStMarys,30,22,52,134.5,1.5,-125,68.5,,,,
318,716,N,TexasSouthern,20,40,60,1.5,133.5,105,2,,,,
318,717,N,UCLA,33,44,86,138,134,120,2,,,,
318,718,N,MichiganState,44,33,80,1,3,-140,73,,,,
318,719,N,NCState,40,35,75,139,138,105,74,,,,
318,720,N,Davidson,32,29,61,2.5,2,-125,3,,,,
318,721,N,SMU,42,42,84,145,1,-105,1.5,,,,
318,722,N,BoiseState,48,37,85,1,145,-115,79,,,,
319,725,N,Hartford,21,34,55,142,138.5,2500,73.5,,,,
319,726,N,Baylor,37,42,79,26,25.5,-10000,11,,,,
319,727,N,Wisconsin,40,45,85,138.5,136.5,115,72,,,,
319,728,N,NorthCarolina,24,38,62,pk,2,-135,5.5,,,,
319,729,N,Winthrop,33,30,63,139.5,144,210,76.5,,,,
319,730,N,Villanova,34,39,73,7,6.5,-250,3.5,,,,
319,731,N,NorthTexas,32,29,78,126,124,270,66.5,,,,
319,732,N,Purdue,24,37,69,8,7.5,-330,6.5,,,,
319,733,N,UtahState,26,27,53,132.5,129,180,68,,,,
319,734,N,TexasTech,23,42,65,4,4,-210,4,,,,
319,735,N,Colgate,33,35,68,157.5,160.5,340,84.5,,,,
319,736,N,Arkansas,36,49,85,9,8.5,-410,5.5,,,,
319,737,N,VirginiaTech,33,31,70,137.5,1.5,-125,71,,,,
319,738,N,Florida,27,37,75,1,134.5,105,1.5,,,,
319,739,N,OralRoberts,36,28,75,154.5,156.5,950,82.5,,,,
319,740,N,OhioState,33,31,72,17,15,-1800,10,,,,
319,741,N,Drexel,21,28,49,145,142.5,1500,74,,,,
319,742,N,Illinois,39,39,78,21.5,22.5,-5000,8.5,,,,
319,743,N,GeorgiaTech,25,35,60,126.5,124,210,65.5,,,,
319,744,N,LoyolaChicago,30,41,71,2,5.5,-250,1.5,,,,
319,745,N,OregonState,33,37,70,135.5,130.5,350,69,,,,
319,746,N,Tennessee,19,37,56,8.5,9,-420,9,,,,
319,747,N,Liberty,30,30,60,146.5,139,280,74.5,,,,
319,748,N,OklahomaState,27,42,69,9.5,7,-340,6,,,,
319,749,N,Syracuse,32,46,78,137.5,138,135,71,,,,
319,750,N,SanDiegoState,18,44,62,1.5,3,-155,5,,,,
319,751,N,MoreheadState,31,36,67,138,136,650,72.5,,,,
319,752,N,WestVirginia,38,46,84,12,13,-1000,6.5,,,,
319,753,N,Rutgers,23,37,60,128.5,2.5,-150,2,,,,
319,754,N,Clemson,26,30,56,pk,125,130,66.5,,,,
319,755,N,ClevelandState,29,27,56,135.5,134.5,1500,71.5,,,,
319,756,N,HoustonU,37,50,87,18.5,20.5,-5000,10,,,,
319,757,N,Buffalo,34,39,73,152,153.5,105,80.5,,,,
319,758,N,ColoradoState,33,42,75,pk,2,-125,2,,,,
319,759,N,LouisianaTech,27,43,70,132,129.5,155,1,,,,
319,760,N,Mississippi,37,24,61,6,3.5,-175,69,,,,
320,763,N,NorfolkSt,23,32,55,156,154,3000,79.5,,,,
320,764,N,Gonzaga,43,55,98,29.5,33,-15000,14,,,,
320,765,N,Missouri,27,41,68,141,1.5,-125,0.5,,,,
320,766,N,Oklahoma,26,46,72,2,139,105,73,,,,
320,767,N,CalSantaBarb,30,32,62,140.5,138,280,73.5,,,,
320,768,N,Creighton,34,29,63,8.5,7.5,-340,3.5,,,,
320,769,N,Ohio,27,35,62,132,130.5,260,69,,,,
320,770,N,Virginia,28,30,58,10.5,6.5,-310,4,,,,
320,771,N,Drake,37,19,56,141.5,134.5,280,73.5,,,,
320,772,N,USC,40,32,72,6.5,7.5,-340,4,,,,
320,773,N,E.Washington,46,38,84,141,145.5,500,80,,,,
320,774,N,Kansas,38,55,93,11.5,10.5,-700,9,,,,
320,777,N,GrandCanyon,31,43,74,144.5,144.5,850,76,,,,
320,778,N,Iowa,42,44,86,15.5,13.5,-1500,5.5,,,,
320,779,N,TexasSouthern,24,42,66,142,141.5,2500,75.5,,,,
320,780,N,Michigan,42,40,82,25.5,25,-10000,10,,,,
320,781,N,St.Bonaventure,22,39,61,144.5,144.5,105,1.5,,,,
320,782,N,LSU,31,45,76,pk,2,-125,75.5,,,,
320,783,N,Georgetown,23,50,73,138.5,137,200,2,,,,
320,784,N,Colorado,47,49,96,5.5,6,-240,71,,,,
320,785,N,NCGreensboro,26,28,54,145.5,143.5,475,76.5,,,,
320,786,N,FloridaState,29,35,64,10.5,10.5,-650,6,,,,
320,787,N,UCLA,38,35,73,141,139,150,74,,,,
320,788,N,BYU,27,35,62,2.5,3.5,-170,5,,,,
320,789,N,AbileneChristian,23,30,53,140,139,330,72.5,,,,
320,790,N,Texas,28,24,52,9,8.5,-400,4,,,,
320,791,N,Maryland,33,30,63,131,130,155,69,,,,
320,792,N,Connecticut,22,32,54,2,3.5,-175,5.5,,,,
320,793,N,Iona,32,23,55,143.5,147,1000,78,,,,
320,794,N,Alabama,33,35,68,17,16.5,-2000,9.5,,,,
320,795,N,Dayton,28,32,60,136.5,137.5,185,72.5,,,,
320,796,N,MemphisU,27,44,71,3.5,5.5,-215,4,,,,
320,797,N,MississippiSt,33,41,74,135.5,134,170,71,,,,
320,798,N,SaintLouis,26,42,68,3.5,4.5,-190,4,,,,
321,801,N,Wisconsin,29,34,63,138,136.5,270,73.5,,,,
321,802,N,Baylor,42,34,76,6,6.5,-330,1,,,,
321,803,N,NorthTexas,27,34,61,126.5,125.5,225,1,,,,
321,804,N,Villanova,47,37,84,6.5,6,-265,68,,,,
321,805,N,TexasTech,31,35,66,1,2,-130,2,,,,
321,806,N,Arkansas,33,35,68,141,140.5,110,75.5,,,,
321,807,N,OralRoberts,37,44,81,149,150,350,80.5,,,,
321,808,N,Florida,42,36,78,8,9,-420,4,,,,
321,809,N,LoyolaChicago,33,38,71,133.5,133,290,71.5,,,,
321,810,N,Illinois,24,34,58,7,7,-350,6,,,,
321,811,N,OregonState,44,36,80,143,140,220,77,,,,
321,812,N,OklahomaState,30,40,70,5.5,6,-260,7.5,,,,
321,813,N,Syracuse,35,40,75,147,148.5,160,78.5,,,,
321,814,N,WestVirginia,29,43,72,3.5,4,-180,4,,,,
321,815,N,Rutgers,30,30,60,133,131,290,71,,,,
321,816,N,HoustonU,27,36,63,9,7.5,-350,6,,,,
322,817,N,Oklahoma,34,37,71,152,156,950,81.5,,,,
322,818,N,Gonzaga,46,41,87,13,15.5,-1800,6,,,,
322,819,N,Ohio,24,34,58,150,150.5,195,1,,,,
322,820,N,Creighton,39,33,72,5,5.5,-230,78.5,,,,
322,821,N,USC,40,45,85,137,1.5,-125,71,,,,
322,822,N,Kansas,21,30,51,1,135,105,3.5,,,,
322,823,N,Oregon,56,39,95,140.5,150.5,185,83,,,,
322,824,N,Iowa,46,34,80,3.5,4.5,-215,5.5,,,,
322,825,N,LSU,42,36,78,148.5,147.5,165,80,,,,
322,826,N,Michigan,43,43,86,4.5,4.5,-185,2.5,,,,
322,827,N,Colorado,20,33,53,138.5,141.5,-110,0.5,,,,
